YEAR,MONTH,DISTRICT_NAME,RAINFALL
2013,1,Alwar,0.03758285232403311
2013,2,Alwar,2.247853127593289
2013,3,Alwar,0.0
2013,4,Alwar,0.0729068793001629
2013,5,Alwar,0.08281576166504541
2013,6,Alwar,1.7267621178712165
2013,7,Alwar,7.103935776561635
2013,8,Alwar,9.063408813306262
2013,9,Alwar,2.2054506541008037
2013,10,Alwar,0.8002330112841821
2013,11,Alwar,0.0
2013,12,Alwar,0.0
2013,1,Baghpat,1.846419999676366
2013,2,Baghpat,3.8911202380965864
2013,3,Baghpat,0.10082601623669746
2013,4,Baghpat,0.049740392963091525
2013,5,Baghpat,0.46886879590249825
2013,6,Baghpat,5.251621685922146
2013,7,Baghpat,2.0802246817658023
2013,8,Baghpat,9.104850264085877
2013,9,Baghpat,2.2857746611038845
2013,10,Baghpat,1.896995036111724
2013,11,Baghpat,0.12138618429501852
2013,12,Baghpat,0.30555911434273564
2013,1,Bharatpur,0.24056485775978334
2013,2,Bharatpur,1.07951896744115
2013,3,Bharatpur,0.0
2013,4,Bharatpur,0.0
2013,5,Bharatpur,0.043481465308896954
2013,6,Bharatpur,0.6979433305561542
2013,7,Bharatpur,4.566481110790083
2013,8,Bharatpur,6.367624390269479
2013,9,Bharatpur,1.449782451738914
2013,10,Bharatpur,0.3292570844773323
2013,11,Bharatpur,0.0
2013,12,Bharatpur,0.013390175757869598
2013,1,Bulandshahr,0.6736991962117533
2013,2,Bulandshahr,2.0925052412918634
2013,3,Bulandshahr,0.221000773291434
2013,4,Bulandshahr,0.025729151268800095
2013,5,Bulandshahr,0.0938063129301994
2013,6,Bulandshahr,4.7349516434967525
2013,7,Bulandshahr,2.44760770922707
2013,8,Bulandshahr,3.270076760168999
2013,9,Bulandshahr,0.488902746240298
2013,10,Bulandshahr,0.5608152295312574
2013,11,Bulandshahr,0.05772675792376201
2013,12,Bulandshahr,0.2847178070775924
2013,1,Faridabad,0.9176407398716097
2013,2,Faridabad,2.3485115308846747
2013,3,Faridabad,0.06878414509757873
2013,4,Faridabad,0.05046692490577698
2013,5,Faridabad,0.020075925415562045
2013,6,Faridabad,1.36542506814003
2013,7,Faridabad,2.5717249248296983
2013,8,Faridabad,4.694455879349863
2013,9,Faridabad,0.7594363649686178
2013,10,Faridabad,0.47438184099812664
2013,11,Faridabad,0.027321374416351317
2013,12,Faridabad,0.12320946878002535
2013,1,GautamBuddhaNagar,0.7202467303122243
2013,2,GautamBuddhaNagar,3.123377297605787
2013,3,GautamBuddhaNagar,0.2975225256335351
2013,4,GautamBuddhaNagar,0.04502612352371216
2013,5,GautamBuddhaNagar,0.0
2013,6,GautamBuddhaNagar,2.090427695711454
2013,7,GautamBuddhaNagar,1.8797902397571071
2013,8,GautamBuddhaNagar,2.1402650523570275
2013,9,GautamBuddhaNagar,0.2212507704893748
2013,10,GautamBuddhaNagar,0.017900807242239674
2013,11,GautamBuddhaNagar,0.0
2013,12,GautamBuddhaNagar,0.031293288353950746
2013,1,Ghaziabad,1.2638810334667083
2013,2,Ghaziabad,3.9759181908198764
2013,3,Ghaziabad,0.412578244363108
2013,4,Ghaziabad,0.053197781244913735
2013,5,Ghaziabad,0.24683477032569148
2013,6,Ghaziabad,7.786417451997598
2013,7,Ghaziabad,3.6327886711205206
2013,8,Ghaziabad,4.0666463524103165
2013,9,Ghaziabad,0.9141006847222646
2013,10,Ghaziabad,0.6630193879527431
2013,11,Ghaziabad,0.0
2013,12,Ghaziabad,0.3616032235084041
2013,1,Gurgaon,1.00833099695944
2013,2,Gurgaon,3.034631008548396
2013,3,Gurgaon,0.2894515683574061
2013,4,Gurgaon,0.4752378324667613
2013,5,Gurgaon,0.0203073178568194
2013,6,Gurgaon,4.0967423737049105
2013,7,Gurgaon,8.115904927253723
2013,8,Gurgaon,8.322566676524378
2013,9,Gurgaon,2.113107489794493
2013,10,Gurgaon,1.689431631757367
2013,11,Gurgaon,0.013412264734506603
2013,12,Gurgaon,0.13238179299139208
2013,1,Hapur,1.1367541878454146
2013,2,Hapur,3.1816675141453743
2013,3,Hapur,0.4572665354897899
2013,4,Hapur,0.024534382919470462
2013,5,Hapur,0.10332564336638297
2013,6,Hapur,5.350865119695664
2013,7,Hapur,2.903877004260017
2013,8,Hapur,5.018621500821844
2013,9,Hapur,1.211204302807649
2013,10,Hapur,0.4813605296996332
2013,11,Hapur,0.006175842136144634
2013,12,Hapur,0.36625367643371703
2013,1,Jhajjar,0.8877303513788408
2013,2,Jhajjar,2.6740116035299644
2013,3,Jhajjar,0.09954611220026528
2013,4,Jhajjar,0.1961221130357848
2013,5,Jhajjar,0.020277833425870508
2013,6,Jhajjar,1.4635117083787919
2013,7,Jhajjar,2.944617590917054
2013,8,Jhajjar,5.1188116555893295
2013,9,Jhajjar,1.7027441953619322
2013,10,Jhajjar,1.1054416781151166
2013,11,Jhajjar,0.0
2013,12,Jhajjar,0.023697615310709966
2013,1,Jind,1.265775203704834
2013,2,Jind,5.103772095271519
2013,3,Jind,0.03821729844616306
2013,4,Jind,0.061155637105306
2013,5,Jind,0.0
2013,6,Jind,1.5695039788881937
2013,7,Jind,3.372796696760962
2013,8,Jind,7.718370517415385
2013,9,Jind,2.7363277037938434
2013,10,Jind,1.3390906131075275
2013,11,Jind,0.00662443141142527
2013,12,Jind,0.08470501438263923
2013,1,Meerut,1.2740394011620553
2013,2,Meerut,3.806462071037718
2013,3,Meerut,0.31157547043215844
2013,4,Meerut,0.05777867150803407
2013,5,Meerut,0.46347186450035344
2013,6,Meerut,5.712802976121505
2013,7,Meerut,5.713616257052748
2013,8,Meerut,11.020132675286263
2013,9,Meerut,3.0198953092098235
2013,10,Meerut,1.949956568258424
2013,11,Meerut,0.015252628301580744
2013,12,Meerut,0.218275346823277
2013,1,Mewat,0.5284935540409499
2013,2,Mewat,1.7894470553312982
2013,3,Mewat,0.007930929782570045
2013,4,Mewat,0.0
2013,5,Mewat,0.005137194548883745
2013,6,Mewat,1.114121277961466
2013,7,Mewat,4.673221113380566
2013,8,Mewat,6.322287029316349
2013,9,Mewat,1.1532616777552498
2013,10,Mewat,0.7208983334161901
2013,11,Mewat,0.0
2013,12,Mewat,0.040533373432774696
2013,1,Muzaffarnagar,1.671383632767585
2013,2,Muzaffarnagar,4.786920016365392
2013,3,Muzaffarnagar,0.30097924990038716
2013,4,Muzaffarnagar,0.028839730968077973
2013,5,Muzaffarnagar,0.16782674650030752
2013,6,Muzaffarnagar,7.09808313275377
2013,7,Muzaffarnagar,5.453908097179186
2013,8,Muzaffarnagar,12.667575496939882
2013,9,Muzaffarnagar,2.5790629677474497
2013,10,Muzaffarnagar,1.8219351274592261
2013,11,Muzaffarnagar,0.0770595649878184
2013,12,Muzaffarnagar,0.29145418179612004
2013,1,Palwal,0.7643796736674924
2013,2,Palwal,2.493963080591389
2013,3,Palwal,0.10341183408614128
2013,4,Palwal,0.04047742833693822
2013,5,Palwal,0.00813907000326341
2013,6,Palwal,1.6957526832818985
2013,7,Palwal,4.400039100358563
2013,8,Palwal,7.13427403304846
2013,9,Palwal,1.8709036454558372
2013,10,Palwal,0.7853376057840162
2013,11,Palwal,0.017489882310231526
2013,12,Palwal,0.15773340579002135
2013,1,Panipat,1.3705675140503915
2013,2,Panipat,4.060684366949967
2013,3,Panipat,0.009967573227420928
2013,4,Panipat,0.023548086484273274
2013,5,Panipat,0.0
2013,6,Panipat,2.371848507722219
2013,7,Panipat,1.2563262947144047
2013,8,Panipat,5.1235445454236
2013,9,Panipat,0.8479416514436404
2013,10,Panipat,0.9150231499825755
2013,11,Panipat,0.015835845470428468
2013,12,Panipat,0.11810854173475696
2013,1,Rewari,0.4257422839441607
2013,2,Rewari,2.0422954878636768
2013,3,Rewari,0.0
2013,4,Rewari,0.22775096396605174
2013,5,Rewari,0.0
2013,6,Rewari,1.2955574184656142
2013,7,Rewari,3.50980804139568
2013,8,Rewari,6.438209899971562
2013,9,Rewari,1.7115238358577092
2013,10,Rewari,1.159545934969379
2013,11,Rewari,0.0
2013,12,Rewari,0.0
2013,1,Rohtak,0.9301598418143487
2013,2,Rohtak,4.736135508332934
2013,3,Rohtak,0.04536003547330057
2013,4,Rohtak,0.09683995147546133
2013,5,Rohtak,0.006158849885386804
2013,6,Rohtak,1.6164427787065505
2013,7,Rohtak,1.7870824656659556
2013,8,Rohtak,5.225457341560433
2013,9,Rohtak,1.8091361105442048
2013,10,Rohtak,1.230120887198756
2013,11,Rohtak,0.0
2013,12,Rohtak,0.05576706797845902
2013,1,Shamli,2.6030345501438266
2013,2,Shamli,5.491086193493435
2013,3,Shamli,0.13166597966224916
2013,4,Shamli,0.01380571722984314
2013,5,Shamli,0.3201619425127583
2013,6,Shamli,7.333592538038889
2013,7,Shamli,4.586341163323771
2013,8,Shamli,12.4943195074316
2013,9,Shamli,2.765933445096016
2013,10,Shamli,2.1224246178903887
2013,11,Shamli,0.12409015496571858
2013,12,Shamli,0.5823142259351669
2013,1,Sonipat,1.3020655634582685
2013,2,Sonipat,3.863676705175922
2013,3,Sonipat,0.020868402334951585
2013,4,Sonipat,0.07656342420313093
2013,5,Sonipat,0.017254625597307758
2013,6,Sonipat,2.9999039027425978
2013,7,Sonipat,2.210144923419081
2013,8,Sonipat,6.37043396215285
2013,9,Sonipat,1.5271145469612546
2013,10,Sonipat,1.1779447383778068
2013,11,Sonipat,0.008077611525853474
2013,12,Sonipat,0.11568143290858117
2013,1,West,0.802751462946656
2013,2,West,2.565001168510034
2013,3,West,0.2547213488048123
2013,4,West,0.10098773448003663
2013,5,West,0.006321966728215574
2013,6,West,2.663088185588519
2013,7,West,5.55696442122421
2013,8,West,6.217620125380895
2013,9,West,1.5248745367758803
2013,10,West,0.867155102952834
2013,11,West,0.00390116406811608
2013,12,West,0.08761726784449751
2014,1,Alwar,0.33297238419956876
2014,2,Alwar,0.2754949162505111
2014,3,Alwar,0.438832182763359
2014,4,Alwar,0.0660348786129838
2014,5,Alwar,0.2502844502574288
2014,6,Alwar,1.876265772467568
2014,7,Alwar,4.05315000402488
2014,8,Alwar,4.026004796341267
2014,9,Alwar,4.0729683939544925
2014,10,Alwar,0.0
2014,11,Alwar,0.0
2014,12,Alwar,0.07923202827778829
2014,1,Baghpat,1.3397388453445127
2014,2,Baghpat,1.8754740477140461
2014,3,Baghpat,0.8659478242118512
2014,4,Baghpat,0.3562306428949038
2014,5,Baghpat,0.9291936004113767
2014,6,Baghpat,1.3643559719125429
2014,7,Baghpat,2.7450395029398704
2014,8,Baghpat,1.3238896720351712
2014,9,Baghpat,2.7647710661093394
2014,10,Baghpat,0.04654297424900916
2014,11,Baghpat,0.0
2014,12,Baghpat,0.14581445965074724
2014,1,Bharatpur,0.586354821199371
2014,2,Bharatpur,0.7020002933485168
2014,3,Bharatpur,0.7309157079265963
2014,4,Bharatpur,0.08394565184911092
2014,5,Bharatpur,0.29124671605325514
2014,6,Bharatpur,1.2340359625717003
2014,7,Bharatpur,3.309620707746475
2014,8,Bharatpur,2.458007445979503
2014,9,Bharatpur,2.2748966929813226
2014,10,Bharatpur,0.0
2014,11,Bharatpur,0.0
2014,12,Bharatpur,0.0
2014,1,Bulandshahr,1.7148520094733086
2014,2,Bulandshahr,0.9293536484241486
2014,3,Bulandshahr,1.2973838573501957
2014,4,Bulandshahr,0.15681690032283463
2014,5,Bulandshahr,0.408955817837869
2014,6,Bulandshahr,0.7863299893339476
2014,7,Bulandshahr,2.309081016192513
2014,8,Bulandshahr,0.8174577297702912
2014,9,Bulandshahr,1.6965627211332321
2014,10,Bulandshahr,0.4149890476657498
2014,11,Bulandshahr,0.0
2014,12,Bulandshahr,0.3620048028807486
2014,1,Faridabad,0.959507905667828
2014,2,Faridabad,0.5766859996531691
2014,3,Faridabad,0.9804540956693311
2014,4,Faridabad,0.11701574673255284
2014,5,Faridabad,0.2677229347248231
2014,6,Faridabad,0.5578807766238848
2014,7,Faridabad,1.6591554546067793
2014,8,Faridabad,0.9690177854030363
2014,9,Faridabad,1.6913212736447651
2014,10,Faridabad,0.010821222297606929
2014,11,Faridabad,0.0
2014,12,Faridabad,0.118291171327714
2014,1,GautamBuddhaNagar,0.7767110947639712
2014,2,GautamBuddhaNagar,0.4776981621980667
2014,3,GautamBuddhaNagar,0.5405735628258798
2014,4,GautamBuddhaNagar,0.10175940866271656
2014,5,GautamBuddhaNagar,0.3377248317964615
2014,6,GautamBuddhaNagar,0.9286098857720693
2014,7,GautamBuddhaNagar,0.2429445155205265
2014,8,GautamBuddhaNagar,1.921935195163373
2014,9,GautamBuddhaNagar,2.387985630830129
2014,10,GautamBuddhaNagar,0.05613387784650249
2014,11,GautamBuddhaNagar,0.0
2014,12,GautamBuddhaNagar,0.10633606295431813
2014,1,Ghaziabad,0.7912300555936752
2014,2,Ghaziabad,1.4631902767079217
2014,3,Ghaziabad,1.404464207349285
2014,4,Ghaziabad,0.16754939953486125
2014,5,Ghaziabad,0.9455550447587044
2014,6,Ghaziabad,2.0887315745155015
2014,7,Ghaziabad,1.9199212203102727
2014,8,Ghaziabad,0.9390812160507325
2014,9,Ghaziabad,2.0582328250010806
2014,10,Ghaziabad,0.020618655989246983
2014,11,Ghaziabad,0.0
2014,12,Ghaziabad,0.18496753323462703
2014,1,Gurgaon,0.3695762849623157
2014,2,Gurgaon,1.4837955901665347
2014,3,Gurgaon,1.2617806100076245
2014,4,Gurgaon,0.29351981629927953
2014,5,Gurgaon,1.43012930885438
2014,6,Gurgaon,1.1193614527583122
2014,7,Gurgaon,5.0583253368254635
2014,8,Gurgaon,3.9364209415451175
2014,9,Gurgaon,3.032763233780861
2014,10,Gurgaon,0.024571266866499377
2014,11,Gurgaon,0.0
2014,12,Gurgaon,0.5024343306018461
2014,1,Hapur,1.1175580668833949
2014,2,Hapur,1.4596591625096542
2014,3,Hapur,1.4911235635799747
2014,4,Hapur,0.07600242619713148
2014,5,Hapur,0.7367386289181248
2014,6,Hapur,1.3150933759907881
2014,7,Hapur,3.7604840193544664
2014,8,Hapur,0.9818910564626416
2014,9,Hapur,1.8070910021662712
2014,10,Hapur,0.26028683373043615
2014,11,Hapur,0.0
2014,12,Hapur,0.28954637435174757
2014,1,Jhajjar,0.2876960471753151
2014,2,Jhajjar,0.4788918106683663
2014,3,Jhajjar,1.4471194609518974
2014,4,Jhajjar,0.3299567388163673
2014,5,Jhajjar,0.4021694121822234
2014,6,Jhajjar,0.834818194558223
2014,7,Jhajjar,2.719542277275875
2014,8,Jhajjar,0.9687130646679991
2014,9,Jhajjar,1.7009355963932142
2014,10,Jhajjar,0.05958948436603751
2014,11,Jhajjar,0.0
2014,12,Jhajjar,0.12421378268990466
2014,1,Jind,0.21016975564341392
2014,2,Jind,0.5177364860262189
2014,3,Jind,1.1743650128764491
2014,4,Jind,0.061977004011472075
2014,5,Jind,0.8744612345772406
2014,6,Jind,0.25539481043815615
2014,7,Jind,0.554295051482416
2014,8,Jind,0.6409134420175706
2014,9,Jind,2.6756799238423508
2014,10,Jind,0.07128736280625866
2014,11,Jind,0.0
2014,12,Jind,0.027093356655490015
2014,1,Meerut,2.686721505416978
2014,2,Meerut,1.64996540519808
2014,3,Meerut,1.2904260392871596
2014,4,Meerut,0.11807499366501965
2014,5,Meerut,0.7729611774125407
2014,6,Meerut,0.6606749190638462
2014,7,Meerut,6.061503858696068
2014,8,Meerut,1.3657637794892634
2014,9,Meerut,4.768479948987563
2014,10,Meerut,0.26617179270232877
2014,11,Meerut,0.0
2014,12,Meerut,0.24077246097787733
2014,1,Mewat,0.2564355465032721
2014,2,Mewat,0.5075719198655515
2014,3,Mewat,0.8649968312632653
2014,4,Mewat,0.06378940244515736
2014,5,Mewat,0.3001969857241518
2014,6,Mewat,0.7365535361899269
2014,7,Mewat,3.3496413735612744
2014,8,Mewat,2.1763335161952564
2014,9,Mewat,2.1834991748134294
2014,10,Mewat,0.02387466481936875
2014,11,Mewat,0.0
2014,12,Mewat,0.09223208504338418
2014,1,Muzaffarnagar,2.0274222996686735
2014,2,Muzaffarnagar,2.470036815851927
2014,3,Muzaffarnagar,0.8760418292255171
2014,4,Muzaffarnagar,0.5116768459479014
2014,5,Muzaffarnagar,0.8610057959393147
2014,6,Muzaffarnagar,0.48510340775052707
2014,7,Muzaffarnagar,5.902825153342659
2014,8,Muzaffarnagar,2.1955264731039925
2014,9,Muzaffarnagar,3.860783485074838
2014,10,Muzaffarnagar,0.45966632616135383
2014,11,Muzaffarnagar,0.0
2014,12,Muzaffarnagar,0.36648674441441415
2014,1,Palwal,0.9430431041025347
2014,2,Palwal,0.8032551373222044
2014,3,Palwal,1.4736692045004136
2014,4,Palwal,0.15397698481877645
2014,5,Palwal,0.44971239254359274
2014,6,Palwal,0.7753146144251029
2014,7,Palwal,2.858636321800371
2014,8,Palwal,0.9610529546776125
2014,9,Palwal,1.3258615989238023
2014,10,Palwal,0.2607336368772291
2014,11,Palwal,0.0
2014,12,Palwal,0.35525820716734857
2014,1,Panipat,0.8868363288141066
2014,2,Panipat,1.5700077031339918
2014,3,Panipat,1.518630414239822
2014,4,Panipat,0.28868591239054997
2014,5,Panipat,0.9248908738936147
2014,6,Panipat,0.3417615001400312
2014,7,Panipat,1.6076272759706742
2014,8,Panipat,1.5897586422581826
2014,9,Panipat,4.732492337624232
2014,10,Panipat,0.09195006662799467
2014,11,Panipat,0.0
2014,12,Panipat,0.045278010829802484
2014,1,Rewari,0.11652399070801275
2014,2,Rewari,0.37991996109485626
2014,3,Rewari,1.1557813382917834
2014,4,Rewari,0.09510235488414764
2014,5,Rewari,0.2621446742165473
2014,6,Rewari,1.3839440762996673
2014,7,Rewari,4.022249102352127
2014,8,Rewari,1.0966831986461916
2014,9,Rewari,1.8218715717395146
2014,10,Rewari,0.10093068499718943
2014,11,Rewari,0.0
2014,12,Rewari,0.19786961232462236
2014,1,Rohtak,0.23118409947041543
2014,2,Rohtak,0.3479519411921501
2014,3,Rohtak,0.9581933028755649
2014,4,Rohtak,0.199346441278855
2014,5,Rohtak,0.42192635480915347
2014,6,Rohtak,0.35136623978614806
2014,7,Rohtak,0.8035445847818928
2014,8,Rohtak,0.8391586104708333
2014,9,Rohtak,1.3931247333685557
2014,10,Rohtak,0.06708817760790547
2014,11,Rohtak,0.0
2014,12,Rohtak,0.20495054798741494
2014,1,Shamli,1.6740604523689515
2014,2,Shamli,2.6630693588938033
2014,3,Shamli,0.7990860093024469
2014,4,Shamli,0.5686276137828827
2014,5,Shamli,0.667432907127565
2014,6,Shamli,0.4359021226565043
2014,7,Shamli,4.472750082131355
2014,8,Shamli,1.750890876016309
2014,9,Shamli,2.895769308010737
2014,10,Shamli,0.2637906266796973
2014,11,Shamli,0.0
2014,12,Shamli,0.3420577501097033
2014,1,Sonipat,0.9250207075508692
2014,2,Sonipat,1.4131277867016336
2014,3,Sonipat,1.4250673163001255
2014,4,Sonipat,0.28681360731522243
2014,5,Sonipat,0.9890407282178121
2014,6,Sonipat,1.1414058691925473
2014,7,Sonipat,1.7453470750842042
2014,8,Sonipat,1.28424012805185
2014,9,Sonipat,3.5045218072003785
2014,10,Sonipat,0.04690225983178744
2014,11,Sonipat,0.0
2014,12,Sonipat,0.06302817342101887
2014,1,West,0.43445190819360874
2014,2,West,1.5075972905116422
2014,3,West,1.4605316909090165
2014,4,West,0.2919541879660554
2014,5,West,1.045894602293609
2014,6,West,0.8547580329908265
2014,7,West,2.888483847661685
2014,8,West,1.6012827619429557
2014,9,West,2.07266555370556
2014,10,West,0.023132350656294053
2014,11,West,0.0
2014,12,West,0.34164425298090906
2015,1,Alwar,0.3407009326367884
2015,2,Alwar,0.0
2015,3,Alwar,3.8295097237083775
2015,4,Alwar,1.3892879273210255
2015,5,Alwar,0.14893469791258535
2015,6,Alwar,0.9659389379123847
2015,7,Alwar,4.290593333302006
2015,8,Alwar,4.5755583264174
2015,9,Alwar,2.1035754601870265
2015,10,Alwar,0.11798757149876538
2015,11,Alwar,0.06648279542014712
2015,12,Alwar,0.0
2015,1,Baghpat,0.667110395527655
2015,2,Baghpat,0.11739434088979449
2015,3,Baghpat,3.3250241890068977
2015,4,Baghpat,0.7581200885275999
2015,5,Baghpat,0.554103787387571
2015,6,Baghpat,3.9799655663470426
2015,7,Baghpat,6.528803769739405
2015,8,Baghpat,3.5044655440555466
2015,9,Baghpat,1.0297271013259888
2015,10,Baghpat,0.0556509000880103
2015,11,Baghpat,0.30715402762095134
2015,12,Baghpat,0.0
2015,1,Bharatpur,0.7638664553242345
2015,2,Bharatpur,0.0
2015,3,Bharatpur,1.94024684448396
2015,4,Bharatpur,1.2218439569075903
2015,5,Bharatpur,0.196160216965983
2015,6,Bharatpur,1.483832136541605
2015,7,Bharatpur,4.952209825717634
2015,8,Bharatpur,2.947009785761756
2015,9,Bharatpur,0.5769283016522725
2015,10,Bharatpur,0.3567187853397862
2015,11,Bharatpur,0.0
2015,12,Bharatpur,0.11644510876747871
2015,1,Bulandshahr,0.9351827326320833
2015,2,Bulandshahr,0.10979323046548026
2015,3,Bulandshahr,1.8081194729093581
2015,4,Bulandshahr,0.5769395027558009
2015,5,Bulandshahr,0.10079863220453263
2015,6,Bulandshahr,1.3685944397250813
2015,7,Bulandshahr,6.35426662472948
2015,8,Bulandshahr,7.039402892320387
2015,9,Bulandshahr,0.28890038967132564
2015,10,Bulandshahr,0.19743056720302948
2015,11,Bulandshahr,0.016521931489308674
2015,12,Bulandshahr,0.056134855554949854
2015,1,Faridabad,0.5903529446692236
2015,2,Faridabad,0.0
2015,3,Faridabad,1.8427030799850341
2015,4,Faridabad,1.0230518996715545
2015,5,Faridabad,0.09373337030410767
2015,6,Faridabad,0.4920585115750631
2015,7,Faridabad,5.160799987493984
2015,8,Faridabad,2.822708415888971
2015,9,Faridabad,0.07847586746017138
2015,10,Faridabad,0.0446639032133164
2015,11,Faridabad,0.0
2015,12,Faridabad,0.00709853345347989
2015,1,GautamBuddhaNagar,0.5564375788934769
2015,2,GautamBuddhaNagar,0.04874292441776821
2015,3,GautamBuddhaNagar,2.0193046937065744
2015,4,GautamBuddhaNagar,0.5139868465562661
2015,5,GautamBuddhaNagar,0.1712769541528917
2015,6,GautamBuddhaNagar,0.7640356789032619
2015,7,GautamBuddhaNagar,3.5581323528482067
2015,8,GautamBuddhaNagar,3.7585419272222826
2015,9,GautamBuddhaNagar,0.1597317188978195
2015,10,GautamBuddhaNagar,0.009932561266806816
2015,11,GautamBuddhaNagar,0.007027381161848703
2015,12,GautamBuddhaNagar,0.0
2015,1,Ghaziabad,1.163967357527825
2015,2,Ghaziabad,0.8123696653970651
2015,3,Ghaziabad,2.5966294042525755
2015,4,Ghaziabad,0.7092444181442261
